Date,Message
2026-05-07T12:55:00.000-04:00,"2026-5-7 12:55,28714,28722.25,28661,28696.75,28690.02,28767.59,28781.18,-6.01,0.142,0,0"
2026-05-07T13:00:00.000-04:00,"2026-5-7 13:00,28697.5,28710,28678.75,28688.25,28683.32,28761.49,28777.54,-6.7,0.161,-1,-3"
2026-05-07T13:05:00.000-04:00,"2026-5-7 13:05,28689,28713.5,28674.75,28683.5,28677.5,28755.49,28773.85,-5.83,0.141,0,0"
2026-05-07T13:10:00.000-04:00,"2026-5-7 13:10,28684,28688.5,28653.25,28669,28668.68,28748.84,28769.74,-8.81,0.215,-1,-3"
2026-05-07T13:15:00.000-04:00,"2026-5-7 13:15,28668,28668,28618,28626,28647.12,28739.39,28764.1,-21.56,0.518,-1,-5"
2026-05-07T13:20:00.000-04:00,"2026-5-7 13:20,28625.75,28683.5,28611.5,28675.5,28650.54,28734.47,28760.63,3.41,0.078,0,0"
2026-05-07T13:25:00.000-04:00,"2026-5-7 13:25,28676,28698.75,28552,28608.25,28629.08,28724.76,28754.65,-21.46,0.419,-1,-3"
2026-05-07T13:30:00.000-04:00,"2026-5-7 13:30,28608.5,28646.5,28590.5,28635.5,28624.34,28717.9,28749.98,-4.73,0.092,0,0"
2026-05-07T13:35:00.000-04:00,"2026-5-7 13:35,28636.5,28677.5,28622.25,28669.5,28634.45,28714.17,28746.82,10.1,0.195,1,3"
2026-05-07T13:40:00.000-04:00,"2026-5-7 13:40,28669,28688.75,28636.75,28645.5,28633.85,28708.89,28742.85,-0.6,0.012,0,0"
2026-05-07T13:45:00.000-04:00,"2026-5-7 13:45,28645.5,28654.5,28617,28627.25,28627.37,28702.61,28738.32,-6.48,0.128,0,0"
2026-05-07T13:50:00.000-04:00,"2026-5-7 13:50,28626.5,28639.5,28605,28627.5,28623.39,28696.83,28733.97,-3.98,0.08,0,0"
2026-05-07T13:55:00.000-04:00,"2026-5-7 13:55,28628.5,28705.75,28624.5,28696.5,28646.68,28696.81,28732.5,23.3,0.449,1,3"
2026-05-07T14:00:00.000-04:00,"2026-5-7 14:00,28696.75,28702.75,28672,28688.25,28661.23,28696.15,28730.77,14.55,0.289,1,3"
2026-05-07T14:05:00.000-04:00,"2026-5-7 14:05,28688.75,28721.5,28660,28669.5,28665.19,28694.1,28728.36,3.96,0.077,0,0"
2026-05-07T14:10:00.000-04:00,"2026-5-7 14:10,28668.75,28689.75,28654,28677.25,28671.06,28692.8,28726.36,5.87,0.117,0,0"
2026-05-07T14:15:00.000-04:00,"2026-5-7 14:15,28679.25,28707.5,28673,28687.25,28679.08,28692.38,28724.83,8.02,0.164,1,3"
2026-05-07T14:20:00.000-04:00,"2026-5-7 14:20,28686.25,28694.25,28659.75,28663.75,28676.19,28690.17,28722.43,-2.89,0.06,0,0"
2026-05-07T14:25:00.000-04:00,"2026-5-7 14:25,28664,28669,28642.5,28654,28670.33,28687.39,28719.75,-5.85,0.126,0,0"
2026-05-07T14:30:00.000-04:00,"2026-5-7 14:30,28654.25,28688.5,28651,28683.25,28676.79,28687.07,28718.32,6.46,0.141,0,0"
2026-05-07T14:35:00.000-04:00,"2026-5-7 14:35,28684,28691,28645.5,28667.75,28675.72,28685.59,28716.33,-1.07,0.023,0,0"
2026-05-07T14:40:00.000-04:00,"2026-5-7 14:40,28668.5,28670.25,28594.25,28610,28653.43,28679.77,28712.16,-22.29,0.465,-1,-3"
2026-05-07T14:45:00.000-04:00,"2026-5-7 14:45,28608.5,28631.25,28584.5,28599.5,28633.19,28673.6,28707.75,-20.24,0.423,-1,-3"
2026-05-07T14:50:00.000-04:00,"2026-5-7 14:50,28599.75,28620,28582.75,28607.25,28621.44,28668.49,28703.8,-11.75,0.25,-1,-3"
2026-05-07T14:55:00.000-04:00,"2026-5-7 14:55,28606.75,28648.75,28592,28644.75,28627.09,28666.67,28701.49,5.65,0.118,0,0"
2026-05-07T15:00:00.000-04:00,"2026-5-7 15:00,28645,28652.75,28619,28631,28626.54,28663.92,28698.72,-0.56,0.012,0,0"
2026-05-07T15:05:00.000-04:00,"2026-5-7 15:05,28632,28642.25,28616,28625,28624.23,28660.93,28695.83,-2.31,0.051,0,0"
2026-05-07T15:10:00.000-04:00,"2026-5-7 15:10,28624.5,28663.25,28618.5,28652.75,28633.11,28660.3,28694.14,8.88,0.196,1,3"
2026-05-07T15:15:00.000-04:00,"2026-5-7 15:15,28653.25,28657.25,28603.25,28618.25,28627.08,28657.07,28691.17,-6.02,0.131,0,0"
2026-05-07T15:20:00.000-04:00,"2026-5-7 15:20,28617.75,28624.25,28594,28600,28616.09,28652.68,28687.59,-10.99,0.246,-1,-3"
2026-05-07T15:25:00.000-04:00,"2026-5-7 15:25,28599.75,28626.25,28586.75,28611.5,28612.54,28649.51,28684.61,-3.55,0.08,0,0"
2026-05-07T15:30:00.000-04:00,"2026-5-7 15:30,28611.75,28647.75,28608.75,28643,28621.91,28649.01,28682.98,9.37,0.213,1,3"
2026-05-07T15:35:00.000-04:00,"2026-5-7 15:35,28643.75,28678.25,28640.25,28674.25,28640.6,28650.95,28682.63,18.7,0.429,1,3"
2026-05-07T15:40:00.000-04:00,"2026-5-7 15:40,28674,28685.25,28663,28679,28656.16,28653.11,28682.49,15.55,0.37,1,3"
2026-05-07T15:45:00.000-04:00,"2026-5-7 15:45,28679.5,28687,28662.75,28674,28665.59,28654.71,28682.16,9.43,0.231,1,3"
2026-05-07T15:50:00.000-04:00,"2026-5-7 15:50,28674,28708.75,28648,28661,28667.43,28655.2,28681.33,1.84,0.044,0,0"
2026-05-07T15:55:00.000-04:00,"2026-5-7 15:55,28661.75,28694.5,28655,28684.25,28677.07,28657.43,28681.44,9.64,0.23,1,3"
2026-05-07T16:00:00.000-04:00,"2026-5-7 16:00,28684.25,28766.25,28652.25,28744,28705.92,28664.09,28683.9,28.84,0.612,1,5"
2026-05-07T16:05:00.000-04:00,"2026-5-7 16:05,28744.25,28747.5,28704.25,28706.5,28712.67,28667.35,28684.78,6.75,0.144,0,0"
2026-05-07T16:10:00.000-04:00,"2026-5-7 16:10,28707.25,28715.5,28700,28711.5,28718.77,28670.75,28685.83,6.1,0.137,0,0"
2026-05-07T16:15:00.000-04:00,"2026-5-7 16:15,28711.5,28725.25,28703,28708.75,28721.52,28673.67,28686.73,2.75,0.064,0,0"
2026-05-07T16:20:00.000-04:00,"2026-5-7 16:20,28709.25,28722,28708.5,28714.5,28724.95,28676.81,28687.82,3.44,0.084,0,0"
2026-05-07T16:25:00.000-04:00,"2026-5-7 16:25,28714.5,28722.25,28708.5,28710.5,28725.31,28679.4,28688.71,0.36,0.009,0,0"
2026-05-07T16:30:00.000-04:00,"2026-5-7 16:30,28711,28720.5,28695,28708.75,28724.28,28681.66,28689.49,-1.03,0.027,0,0"
2026-05-07T16:35:00.000-04:00,"2026-5-7 16:35,28708.5,28713.75,28637.25,28644,28698.96,28678.76,28687.71,-25.32,0.621,-1,-5"
2026-05-07T16:40:00.000-04:00,"2026-5-7 16:40,28643.5,28680.5,28636.5,28673.5,28690.9,28678.36,28687.15,-8.06,0.197,-1,-3"
2026-05-07T16:45:00.000-04:00,"2026-5-7 16:45,28672.75,28688.5,28649,28659.5,28679.64,28676.91,28686.07,-11.27,0.276,-1,-3"
2026-05-07T16:50:00.000-04:00,"2026-5-7 16:50,28661,28667.25,28644.25,28649.5,28667.62,28674.8,28684.63,-12.02,0.303,-1,-3"
2026-05-07T16:55:00.000-04:00,"2026-5-7 16:55,28649.5,28656.5,28633,28644,28656.86,28672.43,28683.04,-10.76,0.28,-1,-3"
2026-05-07T18:00:00.000-04:00,"2026-5-7 18:00,28582,28616,28541,28609.75,28636.49,28667.61,28680.17,0,0,0,0"
2026-05-07T18:05:00.000-04:00,"2026-5-7 18:05,28609.75,28616.25,28602.5,28609,28621.64,28663.1,28677.38,-14.86,0.363,-1,-3"
2026-05-07T18:10:00.000-04:00,"2026-5-7 18:10,28609.25,28643.25,28602.25,28627.25,28618.03,28660.34,28675.41,-3.61,0.088,0,0"
2026-05-07T18:15:00.000-04:00,"2026-5-7 18:15,28626.75,28666.5,28616.5,28641.25,28621.17,28658.87,28674.07,3.14,0.075,0,0"
2026-05-07T18:20:00.000-04:00,"2026-5-7 18:20,28642.75,28670.75,28639.75,28668,28633.94,28659.58,28673.83,12.77,0.313,1,3"
2026-05-07T18:25:00.000-04:00,"2026-5-7 18:25,28668,28670,28654.5,28659,28640.42,28659.53,28673.25,6.47,0.166,1,3"
2026-05-07T18:30:00.000-04:00,"2026-5-7 18:30,28662,28663.25,28606.75,28621.5,28631.57,28656.61,28671.22,-8.85,0.22,-1,-3"
2026-05-07T18:35:00.000-04:00,"2026-5-7 18:35,28625.25,28639.75,28611.5,28627.75,28627.65,28654.39,28669.52,-3.91,0.099,0,0"
2026-05-07T18:40:00.000-04:00,"2026-5-7 18:40,28626.5,28630,28615.75,28621.5,28622.78,28651.86,28667.63,-4.87,0.129,0,0"
2026-05-07T18:45:00.000-04:00,"2026-5-7 18:45,28622.75,28626.5,28614.5,28619,28618.61,28649.33,28665.73,-4.17,0.116,0,0"
2026-05-07T18:50:00.000-04:00,"2026-5-7 18:50,28618,28619.75,28606.75,28608.5,28612.02,28646.19,28663.48,-6.59,0.193,-1,-3"
2026-05-07T18:55:00.000-04:00,"2026-5-7 18:55,28609,28618,28602.25,28614.5,28609.79,28643.75,28661.56,-2.24,0.068,0,0"
2026-05-07T19:00:00.000-04:00,"2026-5-7 19:00,28615.25,28629,28607.75,28622.75,28611.6,28642.14,28660.04,1.81,0.056,0,0"
2026-05-07T19:05:00.000-04:00,"2026-5-7 19:05,28620.5,28631,28617,28630.75,28616.25,28641.26,28658.89,4.65,0.151,1,3"
2026-05-07T19:10:00.000-04:00,"2026-5-7 19:10,28631.25,28641.75,28625.75,28628,28618.94,28640.24,28657.68,2.69,0.091,0,0"
2026-05-07T19:15:00.000-04:00,"2026-5-7 19:15,28629.25,28631,28625.5,28627.5,28620.96,28639.26,28656.5,2.02,0.072,0,0"
2026-05-07T19:20:00.000-04:00,"2026-5-7 19:20,28628,28642,28628,28638.75,28626.78,28639.22,28655.8,5.82,0.216,1,3"
2026-05-07T19:25:00.000-04:00,"2026-5-7 19:25,28637.5,28649,28637.5,28644.5,28633.29,28639.63,28655.36,6.51,0.252,1,3"
2026-05-07T19:30:00.000-04:00,"2026-5-7 19:30,28646,28648.25,28638.25,28643,28637.55,28639.89,28654.87,4.26,0.172,1,3"
