Date,Message
2026-01-28T22:30:00.000-05:00,"2026-1-28 22:30,2656.7,2658.7,2656.7,2658.5,2656.67,2658.18,2663.29,1.27,0.326,1,3"
2026-01-28T22:45:00.000-05:00,"2026-1-28 22:45,2658.6,2658.8,2655.9,2656.7,2656.93,2658.06,2663.03,0.26,0.069,0,0"
2026-01-28T23:00:00.000-05:00,"2026-1-28 23:00,2657,2657.1,2656.1,2656.5,2657.04,2657.94,2662.77,0.11,0.029,0,0"
2026-01-28T23:15:00.000-05:00,"2026-1-28 23:15,2656.8,2657.9,2656.8,2657.3,2657.4,2657.89,2662.56,0.36,0.104,0,0"
2026-01-28T23:30:00.000-05:00,"2026-1-28 23:30,2657.6,2659.2,2657.6,2658.2,2657.98,2657.92,2662.39,0.58,0.173,1,5"
2026-01-28T23:45:00.000-05:00,"2026-1-28 23:45,2658.5,2659.3,2658.5,2659.1,2658.71,2658.01,2662.26,0.74,0.231,1,5"
2026-01-29T00:00:00.000-05:00,"2026-1-29 0:00,2659.2,2659.5,2657.8,2658.5,2659,2658.05,2662.11,0.29,0.094,0,0"
2026-01-29T00:15:00.000-05:00,"2026-1-29 0:15,2658.4,2659.8,2658.3,2659.4,2659.52,2658.15,2662,0.51,0.173,1,5"
2026-01-29T00:30:00.000-05:00,"2026-1-29 0:30,2659.5,2660.8,2659.1,2660.7,2660.34,2658.35,2661.95,0.82,0.286,1,5"
2026-01-29T00:45:00.000-05:00,"2026-1-29 0:45,2660.7,2661.5,2659.7,2660.4,2660.8,2658.5,2661.89,0.45,0.162,1,5"
2026-01-29T01:00:00.000-05:00,"2026-1-29 1:00,2660.3,2663.2,2660,2662.9,2662.01,2658.84,2661.93,1.22,0.429,1,5"
2026-01-29T01:15:00.000-05:00,"2026-1-29 1:15,2663,2663.3,2660.8,2661.2,2662.23,2659.02,2661.9,0.21,0.076,0,0"
2026-01-29T01:30:00.000-05:00,"2026-1-29 1:30,2661.1,2661.9,2660.3,2660.5,2662.07,2659.14,2661.85,-0.16,0.058,0,0"
2026-01-29T01:45:00.000-05:00,"2026-1-29 1:45,2660.7,2660.7,2658.7,2660.3,2661.83,2659.23,2661.79,-0.24,0.09,0,0"
2026-01-29T02:00:00.000-05:00,"2026-1-29 2:00,2660.2,2660.9,2659.5,2659.5,2661.32,2659.25,2661.7,-0.52,0.2,-1,-3"
2026-01-29T02:15:00.000-05:00,"2026-1-29 2:15,2659.3,2660.2,2658.1,2660.2,2661.16,2659.32,2661.64,-0.16,0.061,0,0"
2026-01-29T02:30:00.000-05:00,"2026-1-29 2:30,2660.2,2663.9,2660,2663.4,2662.2,2659.63,2661.71,1.04,0.394,1,5"
2026-01-29T02:45:00.000-05:00,"2026-1-29 2:45,2663.4,2665,2663.4,2664.1,2663.19,2659.98,2661.8,0.99,0.387,1,5"
2026-01-29T03:00:00.000-05:00,"2026-1-29 3:00,2663.9,2666.7,2660.9,2666.7,2664.85,2660.5,2661.99,1.65,0.59,1,5"
2026-01-29T03:15:00.000-05:00,"2026-1-29 3:15,2666.7,2668.5,2665.9,2667.8,2666.42,2661.06,2662.22,1.57,0.564,1,5"
2026-01-29T03:30:00.000-05:00,"2026-1-29 3:30,2667.8,2668.2,2665.6,2665.6,2666.69,2661.41,2662.35,0.27,0.099,0,0"
2026-01-29T03:45:00.000-05:00,"2026-1-29 3:45,2665.8,2666.9,2664.6,2665.5,2666.79,2661.72,2662.48,0.1,0.035,0,0"
2026-01-29T04:00:00.000-05:00,"2026-1-29 4:00,2665.5,2667.5,2665.4,2666.5,2667.16,2662.09,2662.64,0.38,0.14,0,0"
2026-01-29T04:15:00.000-05:00,"2026-1-29 4:15,2666.5,2671.5,2666.5,2669.9,2668.64,2662.69,2662.92,1.47,0.516,1,5"
2026-01-29T04:30:00.000-05:00,"2026-1-29 4:30,2670,2672.9,2669.1,2672.2,2670.5,2663.42,2663.28,1.87,0.639,1,7"
2026-01-29T04:45:00.000-05:00,"2026-1-29 4:45,2672.1,2672.8,2666.1,2666.2,2669.58,2663.64,2663.4,-0.93,0.291,-1,-3"
2026-01-29T05:00:00.000-05:00,"2026-1-29 5:00,2665.9,2669.7,2665.8,2667.9,2669.45,2663.96,2663.57,-0.13,0.04,0,0"
2026-01-29T05:15:00.000-05:00,"2026-1-29 5:15,2668,2669.2,2666.8,2669.1,2669.73,2664.36,2663.79,0.29,0.09,0,0"
2026-01-29T05:30:00.000-05:00,"2026-1-29 5:30,2669,2670.1,2667.9,2669,2669.85,2664.72,2664,0.12,0.037,0,0"
