Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
756,Entry short,2025-12-22 13:15,Short,25688.5,1,513770,-235,-0.05,245,0.05,-475,-0.09,-38355,-3.84
757,Exit long,2025-12-22 20:15,Short,25710.75,1,514005,210,0.04,595,0.12,0,0.00,-38145,-3.81
757,Entry long,2025-12-22 16:45,Long,25700.25,1,514005,210,0.04,595,0.12,0,0.00,-38145,-3.81
758,Exit short,2025-12-23 03:00,Long,25696.25,1,514215,290,0.06,1150,0.22,-560,-0.11,-37855,-3.79
758,Entry short,2025-12-22 20:15,Short,25710.75,1,514215,290,0.06,1150,0.22,-560,-0.11,-37855,-3.79
759,Exit long,2025-12-23 06:00,Short,25692.25,1,513925,-80,-0.02,645,0.13,-220,-0.04,-37935,-3.79
759,Entry long,2025-12-23 03:00,Long,25696.25,1,513925,-80,-0.02,645,0.13,-220,-0.04,-37935,-3.79
760,Exit short,2025-12-23 11:00,Long,25734,1,513845,-835,-0.16,1680,0.33,-1180,-0.23,-38770,-3.88
760,Entry short,2025-12-23 06:00,Short,25692.25,1,513845,-835,-0.16,1680,0.33,-1180,-0.23,-38770,-3.88
761,Exit long,2025-12-23 18:30,Short,25807,1,514680,1460,0.28,1770,0.34,-85,-0.02,-37310,-3.73
761,Entry long,2025-12-23 11:00,Long,25734,1,514680,1460,0.28,1770,0.34,-85,-0.02,-37310,-3.73
762,Exit short,2025-12-23 19:15,Long,25815.25,1,516140,-165,-0.03,75,0.01,-400,-0.08,-37475,-3.75
762,Entry short,2025-12-23 18:30,Short,25807,1,516140,-165,-0.03,75,0.01,-400,-0.08,-37475,-3.75
763,Exit long,2025-12-23 21:00,Short,25810,1,516305,-105,-0.02,145,0.03,-265,-0.05,-37580,-3.76
763,Entry long,2025-12-23 19:15,Long,25815.25,1,516305,-105,-0.02,145,0.03,-265,-0.05,-37580,-3.76
764,Exit short,2025-12-24 01:00,Long,25797,1,516200,260,0.05,650,0.13,-5,0.00,-37320,-3.73
764,Entry short,2025-12-23 21:00,Short,25810,1,516200,260,0.05,650,0.13,-5,0.00,-37320,-3.73
765,Exit long,2025-12-24 02:30,Short,25788,1,515940,-180,-0.03,70,0.01,-255,-0.05,-37500,-3.75
765,Entry long,2025-12-24 01:00,Long,25797,1,515940,-180,-0.03,70,0.01,-255,-0.05,-37500,-3.75
766,Exit short,2025-12-24 03:15,Long,25792.5,1,515760,-90,-0.02,20,0.00,-180,-0.03,-37590,-3.76
766,Entry short,2025-12-24 02:30,Short,25788,1,515760,-90,-0.02,20,0.00,-180,-0.03,-37590,-3.76
767,Exit long,2025-12-24 03:45,Short,25789.5,1,515850,-60,-0.01,70,0.01,-115,-0.02,-37650,-3.76
767,Entry long,2025-12-24 03:15,Long,25792.5,1,515850,-60,-0.01,70,0.01,-115,-0.02,-37650,-3.76
768,Exit short,2025-12-24 04:15,Long,25802.5,1,515790,-260,-0.05,120,0.02,-350,-0.07,-37910,-3.79
768,Entry short,2025-12-24 03:45,Short,25789.5,1,515790,-260,-0.05,120,0.02,-350,-0.07,-37910,-3.79
769,Exit long,2025-12-24 05:15,Short,25793.5,1,516050,-180,-0.03,30,0.01,-310,-0.06,-38090,-3.81
769,Entry long,2025-12-24 04:15,Long,25802.5,1,516050,-180,-0.03,30,0.01,-310,-0.06,-38090,-3.81
770,Exit short,2025-12-24 07:15,Long,25806,1,515870,-250,-0.05,160,0.03,-460,-0.09,-38340,-3.83
770,Entry short,2025-12-24 05:15,Short,25793.5,1,515870,-250,-0.05,160,0.03,-460,-0.09,-38340,-3.83
771,Exit long,2025-12-25 20:30,Short,25889.75,1,516120,1675,0.32,2210,0.43,-440,-0.09,-36665,-3.67
771,Entry long,2025-12-24 07:15,Long,25806,1,516120,1675,0.32,2210,0.43,-440,-0.09,-36665,-3.67
772,Exit short,2025-12-26 04:30,Long,25864.25,1,517795,510,0.10,930,0.18,-265,-0.05,-36155,-3.62
772,Entry short,2025-12-25 20:30,Short,25889.75,1,517795,510,0.10,930,0.18,-265,-0.05,-36155,-3.62
773,Exit long,2025-12-26 07:00,Short,25875,1,517285,215,0.04,695,0.13,0,0.00,-35940,-3.59
773,Entry long,2025-12-26 04:30,Long,25864.25,1,517285,215,0.04,695,0.13,0,0.00,-35940,-3.59
774,Exit short,2025-12-26 07:30,Long,25895,1,517500,-400,-0.08,60,0.01,-440,-0.09,-36340,-3.63
774,Entry short,2025-12-26 07:00,Short,25875,1,517500,-400,-0.08,60,0.01,-440,-0.09,-36340,-3.63
775,Exit long,2025-12-26 10:30,Short,25882,1,517900,-260,-0.05,805,0.16,-1215,-0.23,-36600,-3.66
775,Entry long,2025-12-26 07:30,Long,25895,1,517900,-260,-0.05,805,0.16,-1215,-0.23,-36600,-3.66
776,Exit short,2025-12-26 11:30,Long,25887.25,1,517640,-105,-0.02,500,0.10,-600,-0.12,-36705,-3.67
776,Entry short,2025-12-26 10:30,Short,25882,1,517640,-105,-0.02,500,0.10,-600,-0.12,-36705,-3.67
777,Exit long,2025-12-26 12:00,Short,25856.5,1,517745,-615,-0.12,60,0.01,-640,-0.12,-37320,-3.73
777,Entry long,2025-12-26 11:30,Long,25887.25,1,517745,-615,-0.12,60,0.01,-640,-0.12,-37320,-3.73
778,Exit short,2025-12-26 13:00,Long,25875.75,1,517130,-385,-0.07,175,0.03,-520,-0.10,-37705,-3.77
778,Entry short,2025-12-26 12:00,Short,25856.5,1,517130,-385,-0.07,175,0.03,-520,-0.10,-37705,-3.77
779,Exit long,2025-12-26 15:15,Short,25873.5,1,517515,-45,-0.01,465,0.09,-425,-0.08,-37750,-3.77
779,Entry long,2025-12-26 13:00,Long,25875.75,1,517515,-45,-0.01,465,0.09,-425,-0.08,-37750,-3.77
780,Exit short,2025-12-28 18:45,Long,25870.5,1,517470,60,0.01,610,0.12,-125,-0.02,-37690,-3.77
780,Entry short,2025-12-26 15:15,Short,25873.5,1,517470,60,0.01,610,0.12,-125,-0.02,-37690,-3.77
781,Exit long,2025-12-28 20:30,Short,25843,1,517410,-550,-0.11,465,0.09,-700,-0.14,-38240,-3.82
781,Entry long,2025-12-28 18:45,Long,25870.5,1,517410,-550,-0.11,465,0.09,-700,-0.14,-38240,-3.82
782,Exit short,2025-12-28 23:15,Long,25859.75,1,516860,-335,-0.06,440,0.09,-360,-0.07,-38575,-3.86
782,Entry short,2025-12-28 20:30,Short,25843,1,516860,-335,-0.06,440,0.09,-360,-0.07,-38575,-3.86
783,Exit long,2025-12-29 00:00,Short,25830.75,1,517195,-580,-0.11,165,0.03,-675,-0.13,-39155,-3.92
783,Entry long,2025-12-28 23:15,Long,25859.75,1,517195,-580,-0.11,165,0.03,-675,-0.13,-39155,-3.92
784,Exit short,2025-12-29 07:15,Long,25767.25,1,516615,1270,0.25,1975,0.38,-240,-0.05,-37885,-3.79
784,Entry short,2025-12-29 00:00,Short,25830.75,1,516615,1270,0.25,1975,0.38,-240,-0.05,-37885,-3.79
785,Exit long,2025-12-29 07:45,Short,25746.5,1,515345,-415,-0.08,110,0.02,-660,-0.13,-38300,-3.83
785,Entry long,2025-12-29 07:15,Long,25767.25,1,515345,-415,-0.08,110,0.02,-660,-0.13,-38300,-3.83
786,Exit short,2025-12-29 15:00,Long,25757,1,514930,-210,-0.04,1970,0.38,-1450,-0.28,-38510,-3.85
786,Entry short,2025-12-29 07:45,Short,25746.5,1,514930,-210,-0.04,1970,0.38,-1450,-0.28,-38510,-3.85
787,Exit long,2025-12-29 16:00,Short,25737.25,1,515140,-395,-0.08,185,0.04,-585,-0.11,-38905,-3.89
787,Entry long,2025-12-29 15:00,Long,25757,1,515140,-395,-0.08,185,0.04,-585,-0.11,-38905,-3.89
788,Exit short,2025-12-29 19:30,Long,25720.25,1,514745,340,0.07,705,0.14,-225,-0.04,-38565,-3.86
788,Entry short,2025-12-29 16:00,Short,25737.25,1,514745,340,0.07,705,0.14,-225,-0.04,-38565,-3.86
789,Exit long,2025-12-29 21:30,Short,25706.25,1,514405,-280,-0.05,165,0.03,-470,-0.09,-38845,-3.88
789,Entry long,2025-12-29 19:30,Long,25720.25,1,514405,-280,-0.05,165,0.03,-470,-0.09,-38845,-3.88
790,Exit short,2025-12-29 22:15,Long,25723.25,1,514125,-340,-0.07,110,0.02,-355,-0.07,-39185,-3.92
790,Entry short,2025-12-29 21:30,Short,25706.25,1,514125,-340,-0.07,110,0.02,-355,-0.07,-39185,-3.92
791,Exit long,2025-12-30 01:45,Short,25726.5,1,514465,65,0.01,635,0.12,-160,-0.03,-39120,-3.91
791,Entry long,2025-12-29 22:15,Long,25723.25,1,514465,65,0.01,635,0.12,-160,-0.03,-39120,-3.91
792,Exit short,2025-12-30 03:45,Long,25738.75,1,514530,-245,-0.05,835,0.16,-295,-0.06,-39365,-3.94
792,Entry short,2025-12-30 01:45,Short,25726.5,1,514530,-245,-0.05,835,0.16,-295,-0.06,-39365,-3.94
793,Exit long,2025-12-30 06:30,Short,25714.5,1,514775,-485,-0.09,270,0.05,-725,-0.14,-39850,-3.98
793,Entry long,2025-12-30 03:45,Long,25738.75,1,514775,-485,-0.09,270,0.05,-725,-0.14,-39850,-3.98
794,Exit short,2025-12-30 07:00,Long,25737.25,1,514290,-455,-0.09,15,0.00,-530,-0.10,-40305,-4.03
794,Entry short,2025-12-30 06:30,Short,25714.5,1,514290,-455,-0.09,15,0.00,-530,-0.10,-40305,-4.03
795,Exit long,2025-12-30 09:15,Short,25693,1,514745,-885,-0.17,150,0.03,-970,-0.19,-41190,-4.12
795,Entry long,2025-12-30 07:00,Long,25737.25,1,514745,-885,-0.17,150,0.03,-970,-0.19,-41190,-4.12
796,Exit short,2025-12-30 21:15,Long,25629,1,513860,1280,0.25,2100,0.41,-2015,-0.39,-39910,-3.99
796,Entry short,2025-12-30 09:15,Short,25693,1,513860,1280,0.25,2100,0.41,-2015,-0.39,-39910,-3.99
797,Exit long,2025-12-31 01:15,Short,25585,1,512580,-880,-0.17,135,0.03,-995,-0.19,-40790,-4.08
797,Entry long,2025-12-30 21:15,Long,25629,1,512580,-880,-0.17,135,0.03,-995,-0.19,-40790,-4.08
798,Exit short,2025-12-31 02:30,Long,25604.75,1,511700,-395,-0.08,170,0.03,-495,-0.10,-41185,-4.12
798,Entry short,2025-12-31 01:15,Short,25585,1,511700,-395,-0.08,170,0.03,-495,-0.10,-41185,-4.12
799,Exit long,2025-12-31 03:15,Short,25578.25,1,512095,-530,-0.10,50,0.01,-540,-0.11,-41715,-4.17
799,Entry long,2025-12-31 02:30,Long,25604.75,1,512095,-530,-0.10,50,0.01,-540,-0.11,-41715,-4.17
800,Exit short,2025-12-31 05:45,Long,25584.5,1,511565,-125,-0.02,515,0.10,-265,-0.05,-41840,-4.18
800,Entry short,2025-12-31 03:15,Short,25578.25,1,511565,-125,-0.02,515,0.10,-265,-0.05,-41840,-4.18
801,Exit long,2025-12-31 10:15,Short,25602.5,1,511690,360,0.07,2645,0.52,-330,-0.06,-41480,-4.15
801,Entry long,2025-12-31 05:45,Long,25584.5,1,511690,360,0.07,2645,0.52,-330,-0.06,-41480,-4.15
802,Exit short,2025-12-31 13:45,Long,25614.25,1,512050,-235,-0.05,1200,0.23,-540,-0.11,-41715,-4.17
802,Entry short,2025-12-31 10:15,Short,25602.5,1,512050,-235,-0.05,1200,0.23,-540,-0.11,-41715,-4.17
803,Exit long,2025-12-31 14:30,Short,25549,1,512285,-1305,-0.25,405,0.08,-1575,-0.31,-43020,-4.30
803,Entry long,2025-12-31 13:45,Long,25614.25,1,512285,-1305,-0.25,405,0.08,-1575,-0.31,-43020,-4.30
804,Exit short,2026-01-01 18:30,Long,25492,1,510980,1140,0.22,2400,0.47,-145,-0.03,-41880,-4.19
804,Entry short,2025-12-31 14:30,Short,25549,1,510980,1140,0.22,2400,0.47,-145,-0.03,-41880,-4.19
805,Exit long,2026-01-02 00:30,Short,25622.75,1,509840,2615,0.51,2925,0.57,-365,-0.07,-39265,-3.93
805,Entry long,2026-01-01 18:30,Long,25492,1,509840,2615,0.51,2925,0.57,-365,-0.07,-39265,-3.93
806,Exit short,2026-01-02 03:00,Short X,25687.25,1,512455,-1290,-0.25,0,0.00,-1290,-0.25,-40555,-4.06
806,Entry short,2026-01-02 00:30,Short,25622.75,1,512455,-1290,-0.25,0,0.00,-1290,-0.25,-40555,-4.06
807,Exit long,2026-01-02 07:00,Short,25691.75,1,514205,-370,-0.07,650,0.13,-605,-0.12,-40925,-4.09
807,Entry long,2026-01-02 03:45,Long,25710.25,1,514205,-370,-0.07,650,0.13,-605,-0.12,-40925,-4.09
808,Exit short,2026-01-02 09:45,Short X,25796.5,1,513835,-2095,-0.41,1070,0.21,-2095,-0.41,-43020,-4.30
808,Entry short,2026-01-02 07:00,Short,25691.75,1,513835,-2095,-0.41,1070,0.21,-2095,-0.41,-43020,-4.30
809,Exit long,2026-01-02 10:15,Long X,25559,1,514660,-3480,-0.68,940,0.18,-3480,-0.68,-46500,-4.65
809,Entry long,2026-01-02 09:45,Long,25733,1,514660,-3480,-0.68,940,0.18,-3480,-0.68,-46500,-4.65
810,Exit short,2026-01-02 12:15,Long,25385.5,1,509790,2080,0.41,3915,0.77,-2300,-0.45,-44420,-4.44
810,Entry short,2026-01-02 10:15,Short,25489.5,1,509790,2080,0.41,3915,0.77,-2300,-0.45,-44420,-4.44
811,Exit long,2026-01-02 16:15,Short,25395,1,507710,190,0.04,1430,0.28,-2405,-0.47,-44230,-4.42
811,Entry long,2026-01-02 12:15,Long,25385.5,1,507710,190,0.04,1430,0.28,-2405,-0.47,-44230,-4.42
812,Exit short,2026-01-05 00:45,Short X,25483.25,1,507900,-1765,-0.35,315,0.06,-1935,-0.38,-45995,-4.60
812,Entry short,2026-01-02 16:15,Short,25395,1,507900,-1765,-0.35,315,0.06,-1935,-0.38,-45995,-4.60
813,Exit long,2026-01-05 02:30,Short,25464.25,1,509905,-620,-0.12,275,0.05,-700,-0.14,-46615,-4.66
813,Entry long,2026-01-05 01:00,Long,25495.25,1,509905,-620,-0.12,275,0.05,-700,-0.14,-46615,-4.66
814,Exit short,2026-01-05 03:15,Long,25537.5,1,509285,-1465,-0.29,185,0.04,-1850,-0.36,-48080,-4.81
814,Entry short,2026-01-05 02:30,Short,25464.25,1,509285,-1465,-0.29,185,0.04,-1850,-0.36,-48080,-4.81
815,Exit long,2026-01-05 12:30,Short,25614.25,1,510750,1535,0.30,3410,0.67,-835,-0.16,-46545,-4.65
815,Entry long,2026-01-05 03:15,Long,25537.5,1,510750,1535,0.30,3410,0.67,-835,-0.16,-46545,-4.65
816,Exit short,2026-01-05 20:45,Long,25597.5,1,512285,335,0.07,1295,0.25,-415,-0.08,-46210,-4.62
816,Entry short,2026-01-05 12:30,Short,25614.25,1,512285,335,0.07,1295,0.25,-415,-0.08,-46210,-4.62
817,Exit long,2026-01-06 02:45,Short,25646.75,1,511950,985,0.19,1535,0.30,-105,-0.02,-45225,-4.52
817,Entry long,2026-01-05 20:45,Long,25597.5,1,511950,985,0.19,1535,0.30,-105,-0.02,-45225,-4.52
818,Exit short,2026-01-06 05:15,Long,25580.25,1,512935,1330,0.26,2385,0.46,-20,0.00,-43895,-4.39
818,Entry short,2026-01-06 02:45,Short,25646.75,1,512935,1330,0.26,2385,0.46,-20,0.00,-43895,-4.39
819,Exit long,2026-01-06 09:00,Short,25615,1,511605,695,0.14,1405,0.27,-65,-0.01,-43200,-4.32
819,Entry long,2026-01-06 05:15,Long,25580.25,1,511605,695,0.14,1405,0.27,-65,-0.01,-43200,-4.32
820,Exit short,2026-01-06 09:30,Long,25664.5,1,512300,-990,-0.19,140,0.03,-1255,-0.24,-44190,-4.42
820,Entry short,2026-01-06 09:00,Short,25615,1,512300,-990,-0.19,140,0.03,-1255,-0.24,-44190,-4.42
821,Exit long,2026-01-06 11:30,Short,25664.25,1,513290,-5,0.00,2290,0.45,-505,-0.10,-44195,-4.42
821,Entry long,2026-01-06 09:30,Long,25664.5,1,513290,-5,0.00,2290,0.45,-505,-0.10,-44195,-4.42
822,Exit short,2026-01-06 12:00,Long,25714,1,513285,-995,-0.19,55,0.01,-1080,-0.21,-45190,-4.52
822,Entry short,2026-01-06 11:30,Short,25664.25,1,513285,-995,-0.19,55,0.01,-1080,-0.21,-45190,-4.52
823,Exit long,2026-01-06 18:30,Short,25819,1,514280,2100,0.41,2615,0.51,-145,-0.03,-43090,-4.31
823,Entry long,2026-01-06 12:00,Long,25714,1,514280,2100,0.41,2615,0.51,-145,-0.03,-43090,-4.31
824,Exit short,2026-01-06 19:15,Long,25831.5,1,516380,-250,-0.05,15,0.00,-465,-0.09,-43340,-4.33
824,Entry short,2026-01-06 18:30,Short,25819,1,516380,-250,-0.05,15,0.00,-465,-0.09,-43340,-4.33
825,Exit long,2026-01-06 21:00,Short,25814.75,1,516630,-335,-0.06,145,0.03,-425,-0.08,-43675,-4.37
825,Entry long,2026-01-06 19:15,Long,25831.5,1,516630,-335,-0.06,145,0.03,-425,-0.08,-43675,-4.37
826,Exit short,2026-01-06 22:15,Long,25816.5,1,516295,-35,-0.01,260,0.05,-145,-0.03,-43710,-4.37
826,Entry short,2026-01-06 21:00,Short,25814.75,1,516295,-35,-0.01,260,0.05,-145,-0.03,-43710,-4.37
827,Exit long,2026-01-06 23:00,Short,25791,1,516330,-510,-0.10,65,0.01,-645,-0.12,-44220,-4.42
827,Entry long,2026-01-06 22:15,Long,25816.5,1,516330,-510,-0.10,65,0.01,-645,-0.12,-44220,-4.42
828,Exit short,2026-01-07 05:00,Long,25758.75,1,515820,645,0.13,1280,0.25,-175,-0.03,-43575,-4.36
828,Entry short,2026-01-06 23:00,Short,25791,1,515820,645,0.13,1280,0.25,-175,-0.03,-43575,-4.36
829,Exit long,2026-01-07 05:30,Short,25733,1,515175,-515,-0.10,5,0.00,-590,-0.11,-44090,-4.41
829,Entry long,2026-01-07 05:00,Long,25758.75,1,515175,-515,-0.10,5,0.00,-590,-0.11,-44090,-4.41
830,Exit short,2026-01-07 06:15,Long,25742,1,514660,-180,-0.03,105,0.02,-335,-0.07,-44270,-4.43
830,Entry short,2026-01-07 05:30,Short,25733,1,514660,-180,-0.03,105,0.02,-335,-0.07,-44270,-4.43
831,Exit long,2026-01-07 14:30,Short,25914.5,1,514840,3450,0.67,5085,0.99,-30,-0.01,-40820,-4.08
831,Entry long,2026-01-07 06:15,Long,25742,1,514840,3450,0.67,5085,0.99,-30,-0.01,-40820,-4.08
832,Exit short,2026-01-07 18:30,Long,25833.5,1,518290,1620,0.31,2000,0.39,-65,-0.01,-39200,-3.92
832,Entry short,2026-01-07 14:30,Short,25914.5,1,518290,1620,0.31,2000,0.39,-65,-0.01,-39200,-3.92
833,Exit long,2026-01-07 21:45,Short,25786.25,1,516670,-945,-0.18,220,0.04,-1190,-0.23,-40145,-4.01
833,Entry long,2026-01-07 18:30,Long,25833.5,1,516670,-945,-0.18,220,0.04,-1190,-0.23,-40145,-4.01
834,Exit short,2026-01-08 02:45,Long,25749.75,1,515725,730,0.14,2325,0.45,-380,-0.07,-39415,-3.94
834,Entry short,2026-01-07 21:45,Short,25786.25,1,515725,730,0.14,2325,0.45,-380,-0.07,-39415,-3.94
835,Exit long,2026-01-08 05:00,Short,25751.25,1,514995,30,0.01,1075,0.21,-115,-0.02,-39385,-3.94
835,Entry long,2026-01-08 02:45,Long,25749.75,1,514995,30,0.01,1075,0.21,-115,-0.02,-39385,-3.94
836,Exit short,2026-01-08 05:45,Long,25772.25,1,515025,-420,-0.08,120,0.02,-460,-0.09,-39805,-3.98
836,Entry short,2026-01-08 05:00,Short,25751.25,1,515025,-420,-0.08,120,0.02,-460,-0.09,-39805,-3.98
837,Exit long,2026-01-08 09:30,Long X,25671.75,1,515445,-2010,-0.39,915,0.18,-2010,-0.39,-41815,-4.18
837,Entry long,2026-01-08 05:45,Long,25772.25,1,515445,-2010,-0.39,915,0.18,-2010,-0.39,-41815,-4.18
838,Exit short,2026-01-08 12:45,Long,25680.5,1,513550,-60,-0.01,1875,0.37,-720,-0.14,-41875,-4.19
838,Entry short,2026-01-08 10:00,Short,25677.5,1,513550,-60,-0.01,1875,0.37,-720,-0.14,-41875,-4.19
839,Exit long,2026-01-08 14:30,Short,25620.75,1,513610,-1195,-0.23,85,0.02,-1710,-0.33,-43070,-4.31
839,Entry long,2026-01-08 12:45,Long,25680.5,1,513610,-1195,-0.23,85,0.02,-1710,-0.33,-43070,-4.31
840,Exit short,2026-01-08 15:00,Long,25654.5,1,512415,-675,-0.13,75,0.01,-710,-0.14,-43745,-4.37
840,Entry short,2026-01-08 14:30,Short,25620.75,1,512415,-675,-0.13,75,0.01,-710,-0.14,-43745,-4.37
841,Exit long,2026-01-08 18:30,Short,25686.25,1,513090,635,0.12,1745,0.34,-305,-0.06,-43110,-4.31
841,Entry long,2026-01-08 15:00,Long,25654.5,1,513090,635,0.12,1745,0.34,-305,-0.06,-43110,-4.31
842,Exit short,2026-01-08 22:00,Long,25684.25,1,513725,40,0.01,1175,0.23,-175,-0.03,-43070,-4.31
842,Entry short,2026-01-08 18:30,Short,25686.25,1,513725,40,0.01,1175,0.23,-175,-0.03,-43070,-4.31
843,Exit long,2026-01-08 23:00,Short,25669.75,1,513685,-290,-0.06,125,0.02,-390,-0.08,-43360,-4.34
843,Entry long,2026-01-08 22:00,Long,25684.25,1,513685,-290,-0.06,125,0.02,-390,-0.08,-43360,-4.34
844,Exit short,2026-01-09 01:30,Long,25694.25,1,513395,-490,-0.10,255,0.05,-655,-0.13,-43850,-4.38
844,Entry short,2026-01-08 23:00,Short,25669.75,1,513395,-490,-0.10,255,0.05,-655,-0.13,-43850,-4.38
845,Exit long,2026-01-09 02:30,Short,25671.75,1,513885,-450,-0.09,100,0.02,-840,-0.16,-44300,-4.43
845,Entry long,2026-01-09 01:30,Long,25694.25,1,513885,-450,-0.09,100,0.02,-840,-0.16,-44300,-4.43
846,Exit short,2026-01-09 03:15,Long,25690.5,1,513435,-375,-0.07,65,0.01,-600,-0.12,-44675,-4.47
846,Entry short,2026-01-09 02:30,Short,25671.75,1,513435,-375,-0.07,65,0.01,-600,-0.12,-44675,-4.47
847,Exit long,2026-01-09 04:00,Short,25673.25,1,513810,-345,-0.07,160,0.03,-555,-0.11,-45020,-4.50
847,Entry long,2026-01-09 03:15,Long,25690.5,1,513810,-345,-0.07,160,0.03,-555,-0.11,-45020,-4.50
848,Exit short,2026-01-09 04:30,Long,25711,1,513465,-755,-0.15,25,0.00,-1035,-0.20,-45775,-4.58
848,Entry short,2026-01-09 04:00,Short,25673.25,1,513465,-755,-0.15,25,0.00,-1035,-0.20,-45775,-4.58
849,Exit long,2026-01-09 07:30,Short,25729,1,514220,360,0.07,1125,0.22,-5,0.00,-45415,-4.54
849,Entry long,2026-01-09 04:30,Long,25711,1,514220,360,0.07,1125,0.22,-5,0.00,-45415,-4.54
850,Exit short,2026-01-09 08:45,Long,25804.75,1,514580,-1515,-0.29,50,0.01,-1570,-0.31,-46930,-4.69
850,Entry short,2026-01-09 07:30,Short,25729,1,514580,-1515,-0.29,50,0.01,-1570,-0.31,-46930,-4.69
851,Exit long,2026-01-09 09:15,Short,25714.5,1,516095,-1805,-0.35,400,0.08,-2095,-0.41,-48735,-4.87
851,Entry long,2026-01-09 08:45,Long,25804.75,1,516095,-1805,-0.35,400,0.08,-2095,-0.41,-48735,-4.87
852,Exit short,2026-01-09 11:00,Long,25891,1,514290,-3530,-0.69,1980,0.38,-3740,-0.73,-52265,-5.23
852,Entry short,2026-01-09 09:15,Short,25714.5,1,514290,-3530,-0.69,1980,0.38,-3740,-0.73,-52265,-5.23
853,Exit long,2026-01-09 13:15,Short,25908,1,517820,340,0.07,900,0.17,-920,-0.18,-51925,-5.19
853,Entry long,2026-01-09 11:00,Long,25891,1,517820,340,0.07,900,0.17,-920,-0.18,-51925,-5.19
854,Exit short,2026-01-09 13:45,Long,25961.25,1,518160,-1065,-0.21,25,0.00,-1195,-0.23,-52990,-5.30
854,Entry short,2026-01-09 13:15,Short,25908,1,518160,-1065,-0.21,25,0.00,-1195,-0.23,-52990,-5.30
855,Exit long,2026-01-09 15:45,Short,25933.25,1,519225,-560,-0.11,485,0.09,-620,-0.12,-53550,-5.35
855,Entry long,2026-01-09 13:45,Long,25961.25,1,519225,-560,-0.11,485,0.09,-620,-0.12,-53550,-5.35
856,Exit short,2026-01-12 01:45,Long,25716.75,1,518665,4330,0.83,5140,0.99,-535,-0.10,-49220,-4.92
856,Entry short,2026-01-09 15:45,Short,25933.25,1,518665,4330,0.83,5140,0.99,-535,-0.10,-49220,-4.92
857,Exit long,2026-01-12 03:45,Short,25660.5,1,514335,-1125,-0.22,665,0.13,-1680,-0.33,-50345,-5.03
857,Entry long,2026-01-12 01:45,Long,25716.75,1,514335,-1125,-0.22,665,0.13,-1680,-0.33,-50345,-5.03
858,Exit short,2026-01-12 05:00,Long,25691.5,1,513210,-620,-0.12,10,0.00,-920,-0.18,-50965,-5.10
858,Entry short,2026-01-12 03:45,Short,25660.5,1,513210,-620,-0.12,10,0.00,-920,-0.18,-50965,-5.10
859,Exit long,2026-01-12 15:45,Short,25952.25,1,513830,5215,1.01,6580,1.28,-105,-0.02,-45750,-4.57
859,Entry long,2026-01-12 05:00,Long,25691.5,1,513830,5215,1.01,6580,1.28,-105,-0.02,-45750,-4.57
860,Exit short,2026-01-12 21:00,Long,25890.75,1,519045,1230,0.24,2130,0.41,-435,-0.08,-44520,-4.45
860,Entry short,2026-01-12 15:45,Short,25952.25,1,519045,1230,0.24,2130,0.41,-435,-0.08,-44520,-4.45
861,Exit long,2026-01-13 03:00,Short,25903,1,517815,245,0.05,840,0.16,-585,-0.11,-44275,-4.43
861,Entry long,2026-01-12 21:00,Long,25890.75,1,517815,245,0.05,840,0.16,-585,-0.11,-44275,-4.43
862,Exit short,2026-01-13 04:15,Long,25923.75,1,518060,-415,-0.08,150,0.03,-675,-0.13,-44690,-4.47
862,Entry short,2026-01-13 03:00,Short,25903,1,518060,-415,-0.08,150,0.03,-675,-0.13,-44690,-4.47
863,Exit long,2026-01-13 04:45,Short,25909.75,1,518475,-280,-0.05,80,0.02,-605,-0.12,-44970,-4.50
863,Entry long,2026-01-13 04:15,Long,25923.75,1,518475,-280,-0.05,80,0.02,-605,-0.12,-44970,-4.50
864,Exit short,2026-01-13 07:30,Long,25915.25,1,518195,-110,-0.02,785,0.15,-180,-0.03,-45080,-4.51
864,Entry short,2026-01-13 04:45,Short,25909.75,1,518195,-110,-0.02,785,0.15,-180,-0.03,-45080,-4.51
865,Exit long,2026-01-13 08:00,Short,25900,1,518305,-305,-0.06,35,0.01,-540,-0.10,-45385,-4.54
865,Entry long,2026-01-13 07:30,Long,25915.25,1,518305,-305,-0.06,35,0.01,-540,-0.10,-45385,-4.54
866,Exit short,2026-01-13 08:30,Short X,25980,1,518000,-1600,-0.31,260,0.05,-1600,-0.31,-46985,-4.70
866,Entry short,2026-01-13 08:00,Short,25900,1,518000,-1600,-0.31,260,0.05,-1600,-0.31,-46985,-4.70
867,Exit long,2026-01-13 10:15,Long X,25824.5,1,519780,-3290,-0.63,1075,0.21,-3290,-0.63,-50275,-5.03
867,Entry long,2026-01-13 08:30,Long,25989,1,519780,-3290,-0.63,1075,0.21,-3290,-0.63,-50275,-5.03
868,Exit short,2026-01-13 11:00,Long,25903,1,516650,-1410,-0.27,465,0.09,-1580,-0.31,-51685,-5.17
868,Entry short,2026-01-13 10:30,Short,25832.5,1,516650,-1410,-0.27,465,0.09,-1580,-0.31,-51685,-5.17
